episodes	DQV	DQV-Max	DQN	DDQN
752	16.759738163569118	15.306683210227249	-12.42263448748654	-11.389616607628076
753	16.670788586048847	15.289678556643901	-12.41954713210157	-11.142411175031697
754	16.58808462410463	15.278012584272565	-12.385933590119013	-10.950493318725652
755	16.52583764271509	15.31145834195938	-12.330662360416458	-10.811137169148655
756	16.481722581863632	15.421934584849552	-12.25074012512292	-10.714169867327534
757	16.440421919068157	15.6227357971847	-12.136764645918783	-10.648542202983236
758	16.38514568523193	15.903897497473334	-11.98302311729067	-10.604325724730494
759	16.30916024641251	16.23356966738458	-11.796891386476746	-10.569035627342735
760	16.2209788534274	16.562446689170045	-11.60024008354962	-10.522688445742203
761	16.14123463653881	16.83390552032575	-11.423564053358323	-10.438674843755017
762	16.093307694201172	17.00075868360983	-11.294207856559282	-10.293111382037406
763	16.09122106660236	17.043146079586467	-11.223611012485296	-10.075611142201508
764	16.131420103546183	16.978125783667004	-11.199839556826888	-9.797316083087328
765	16.19241228021447	16.85321190697836	-11.188726469394911	-9.491141631216056
766	16.244984078279668	16.72675218848727	-11.146924454519997	-9.205395999712342
767	16.267891729040148	16.646653529635998	-11.041687648915163	-8.99290711347215
768	16.260394578473246	16.6377770416916	-10.866982962913486	-8.898257265454035
769	16.245050808581333	16.699143576556395	-10.649436465318374	-8.946750229179795
770	16.257339332351165	16.808938689051026	-10.43874140908961	-9.136430513659404
771	16.32887715505791	16.931829355331104	-10.28866070342853	-9.437055727643449
772	16.472263853772947	17.02819061504094	-10.235944064035007	-9.796699520683518
773	16.674727983647866	17.067307215706723	-10.285097086995306	-10.156869714343676
774	16.899735298194702	17.0409573403563	-10.405031616519004	-10.46887246722943
775	17.095130185563427	16.970402000172207	-10.540778225923315	-10.709310454905008
776	17.204732446156477	16.899468885854418	-10.632921869721251	-10.882750582150123
777	17.182830305710596	16.874636979930276	-10.63980072604115	-11.009700246283476
778	17.009274146194308	16.92087664829641	-10.547651766788789	-11.103894473044178
779	16.70019324158317	17.028669774121347	-10.370719215136848	-11.153642478464663
780	16.30698313682822	17.159049659973636	-10.142776116790852	-11.12330192719767
781	15.902694871198124	17.265764071077324	-9.909355821299306	-10.975922773921912
782	15.558132972657116	17.319914399257822	-9.721528644428838	-10.706162776757107
783	15.32009594200007	17.324109141771775	-9.630082827926048	-10.358481518543377
784	15.201551229622044	17.307903603129255	-9.674697779269797	-10.016487918725261
785	15.188551971485005	17.306770152607342	-9.87082298511372	-9.768814164820759
786	15.255867427751902	17.339634631146012	-10.19902612894592	-9.672417322530107
787	15.380151853159136	17.397306031773674	-10.605059039740599	-9.735107125271258
788	15.541730695153307	17.449990614574947	-11.014641595237212	-9.922388823253645
789	15.717517772404952	17.46559490931912	-11.36000559007439	-10.177374395550428
790	15.876262896545072	17.426789842272825	-11.605097324716736	-10.439335407677886
791	15.985667781109932	17.33556548147319	-11.753774868935276	-10.655185737859968
792	16.029373095597133	17.20698264374959	-11.839604888287166	-10.786136893619595
793	16.022553573136147	17.05985871895358	-11.904971188346455	-10.81559554188734
794	16.011984479979816	16.911794149270236	-11.985703256724403	-10.754540838867026
795	16.05796764478439	16.77795158341217	-12.106570347444661	-10.638050612126786
796	16.20555848859373	16.672401113658108	-12.282416495716333	-10.51020719957438
797	16.462238710898195	16.607551904026508	-12.513073521056551	-10.402340079270695
798	16.791868540618303	16.58982887809178	-12.772863940943656	-10.321953877520823
799	17.129168324182995	16.616175985861936	-13.004810745665065	-10.258225663452226
800	17.405955061700965	16.670255685403344	-13.132611590523931	-10.197571333703063
801	17.577431168998075	16.72545258196155	-13.089460720332513	-10.136301582247773
802	17.636220778166866	16.752499955611363	-12.847810896693925	-10.077691881255188
803	17.60930177770502	16.730995203641626	-12.434492138729853	-10.018688107740756
804	17.540050350662554	16.656170536645682	-11.92013511149164	-9.940807737075934
805	17.464962623173466	16.53838832955106	-11.392037016589358	-9.816034454859931
806	17.397391706997848	16.39591130075143	-10.921326639032882	-9.62581828621711
807	17.325897376808843	16.247300078154893	-10.542161496359762	-9.377478802878386
808	17.227020159114797	16.10621363855814	-10.24898170608443	-9.106673578714258
809	17.084194052785183	15.978502423301414	-10.013547661813762	-8.863470724013364
810	16.90112634862458	15.863261364566597	-9.810064125418863	-8.693818924290367
811	16.70320049373478	15.755895589013367	-9.636378889212882	-8.625739375843471
812	16.525674159189435	15.655945367838932	-9.520158015530523	-8.666529324429753
813	16.397278389855877	15.573223727492675	-9.507138693602764	-8.804111607775086
814	16.32585869129089	15.527482097740362	-9.635873473585198	-9.009195917834939
815	16.294723287857874	15.537024769535554	-9.913674974591705	-9.238270317157554
816	16.271300865712032	15.604809668770994	-10.302723520353277	-9.441241199596892
817	16.22667723944947	15.70973151399558	-10.723849867765125	-9.57501177123504
818	16.154641066557346	15.814157355794377	-11.078277104633909	-9.614259205115967
819	16.078312146752122	15.882678139079491	-11.276465996098644	-9.558475082731498
820	16.036065394002403	15.901674139069705	-11.265345978608533	-9.43195793463921
821	16.05546564633228	15.887176859970676	-11.043164360932469	-9.277581941967822
822	16.13113081814513	15.877096849076278	-10.660518611220873	-9.144807175163898
823	16.22176019389196	15.913802774822782	-10.206102535024744	-9.07192179065677
824	16.269139085456565	16.024279062108963	-9.781670535205743	-9.067687691943327
825	16.22750449685257	16.210530325786955	-9.472565657861232	-9.10264802193446
826	16.085643497006757	16.45047067798831	-9.32318191179616	-9.116633043013902
827	15.871912049486806	16.70866667153915	-9.32686346399403	-9.042724445836551
828	15.640997130921932	16.949033276787745	-9.432747359640173	-8.833291831687351
829	15.451958646179987	17.14558920063166	-9.566085531690486	-8.476347059614094
830	15.345778333063413	17.285887813498455	-9.654577827715254	-7.995758279253165
831	15.33118503713444	17.370218193687883	-9.65397553980011	-7.44008734556447
832	15.383770815873003	17.405830212397984	-9.561932025917027	-6.868785909079697
833	15.458592533957619	17.401058569493365	-9.417563479116684	-6.33918329158364
834	15.511509271683442	17.362164210008647	-9.283287058066069	-5.897139084850713
835	15.520702320260032	17.294636285698026	-9.219365667121592	-5.569328092890965
836	15.498635984669948	17.20820326775615	-9.262411376023627	-5.360503469107767
837	15.489155177622928	17.12020094278847	-9.418516079538804	-5.256138632578123
838	15.547711407097715	17.05434825424065	-9.670250080728502	-5.23251631857199
839	15.714519447636428	17.033306396142404	-9.98906722601051	-5.268337688695403
840	15.99166857468883	17.069185728526513	-10.341194670677318	-5.354117457386476
841	16.339899656809816	17.15603632340519	-10.68922972991179	-5.4940594032558305
842	16.693916849854634	17.269940058695667	-10.991350364862287	-5.700787385893408
843	16.987330901655284	17.376144469829928	-11.203699066238588	-5.98346627229804
844	17.17183894074148	17.442977475667565	-11.287723245941052	-6.334454767679217
845	17.222476222963643	17.45558137900014	-11.220179565051188	-6.720382597874605
846	17.13280352370289	17.422001783270886	-11.003936118744964	-7.083646250631499
847	16.911749373399402	17.367049711534616	-10.674116480738437	-7.354688030341848
848	16.585856152957977	17.3158964309389	-10.294762823993974	-7.47209566091425
849	16.203090490482808	17.27824078701834	-9.944809467120251	-7.403446946305811
850	15.8298047051209	17.243032186206463	-9.69711879563047	-7.155507705176147
851	15.536333433750347	17.187717448936326	-9.599401211781714	-6.772245770682267
852	15.37379697018177	17.09464507023511	-9.65803818955935	-6.321721485300442
853	15.353406923786093	16.96420634595031	-9.83377118724156	-5.878832189037897
854	15.439772253532047	16.815827403760725	-10.048294251761298	-5.511794437691617
855	15.565262763931297	16.680038308408513	-10.203641907963732	-5.27448453751529
856	15.659731135648013	16.58417412788354	-10.212151042628772	-5.200334681094582
857	15.681548421686193	16.540135882447338	-10.026963518691899	-5.29312352919448
858	15.634006549200071	16.53735712468723	-9.658489354719613	-5.518068515560203
859	15.558451023959746	16.54604964097874	-9.165796238573847	-5.802766870915693
860	15.509343130351548	16.531807868470697	-8.627474904875653	-6.059683006265065
861	15.526334583245177	16.476353889627894	-8.109882823553049	-6.217841595971073
862	15.617778766772298	16.39165551178799	-7.6490871299927505	-6.25033925324046
863	15.762509770438788	16.315582984125392	-7.251423096083386	-6.1777545817435255
864	15.924242163928184	16.2899797177948	-6.908276535817514	-6.050035215810569
865	16.068937363631818	16.33477723131901	-6.611618133309771	-5.918483153106327
866	16.17616723612976	16.437550298688336	-6.3615321431414	-5.815716332075584
867	16.243339023818514	16.564111783773804	-6.164781840355734	-5.7473768461119725
868	16.28281192843335	16.68108705500091	-6.026176678231026	-5.69442973439279
869	16.31374958156851	16.774061487361564	-5.940547338453732	-5.618209789601108
870	16.35295896363268	16.84961006330792	-5.888642631065592	-5.468306954607272
871	16.40732477174705	16.92360985393512	-5.836194518274403	-5.197638948815094
872	16.47193295348274	17.00510779535577	-5.736889582734406	-4.7837102527565065
873	16.533943832372813	17.08711538349213	-5.542767637072811	-4.250090811823306
874	16.578864746360317	17.149433854502412	-5.221464604013098	-3.6793200117239158
875	16.596690999588592	17.170653986207544	-4.779573060319521	-3.1984802750280634
876	16.584361722120818	17.143219261586367	-4.276180965778847	-2.9388029358270176
877	16.545954954005715	17.078235508319125	-3.815854110587883	-2.9800315028862228
878	16.492454348345735	16.997568420085504	-3.5099846255382854	-3.310815825972795
879	16.441239471274194	16.91690579609479	-3.427939214817905	-3.827008499489242
880	16.41479388258204	16.83198523183129	-3.565272069567464	-4.371225031879628
881	16.434836173774517	16.72004984704435	-3.8498883880644446	-4.794407718659006
882	16.513522697025103	16.55846599427096	-4.1816129576172525	-5.008979456246754
883	16.645182567820655	16.34868157118826	-4.4794065967197145	-5.0107141680882
884	16.806613555512893	16.13008325435027	-4.710777825077149	-4.862749032434521
885	16.96601162904328	15.969589433919008	-4.889265156580845	-4.655668312381605
886	17.09547754890333	15.930018773047896	-5.0494446031243525	-4.469126846545836
887	17.18039016564171	16.03337907543006	-5.217451637800544	-4.3445667024600665
888	17.219592093013052	16.243040921389973	-5.393293833714462	-4.278048455408123
889	17.22127743841689	16.479231161966712	-5.552257831449425	-4.224747480351769
890	17.19822330654459	16.658703413926318	-5.660288935079936	-4.116635490784868
891	17.165707214490993	16.735238454652418	-5.691894901757065	-3.8925224640151925
892	17.138799975991123	16.71588872787561	-5.641190257686076	-3.531084247400105
893	17.1270767438203	16.648121638157736	-5.523093870634098	-3.0691568517705754
894	17.127972237960368	16.590904053560656	-5.3656324258426356	-2.5852764423251267
895	17.124719738366903	16.591435331040152	-5.202198291914872	-2.1587814693108593
896	17.09213794220101	16.674229961014657	-5.062368276809813	-1.8303782550354297
897	17.007483440311457	16.842674335260938	-4.963718768452508	-1.5956800426001974
898	16.861227385068382	17.081097054413753	-4.901866844109851	-1.4298286052047435
899	16.660504162839217	17.356745389689202	-4.844405939857114	-1.314641522561099
900	16.425733856324758	17.625590976432463	-4.733760329732974	-1.244400326637474
901	16.183487410792992	17.84146210950594	-4.505064223825689	-1.2045549444424424
902	15.961036933085829	17.970674250695158	-4.111678187388144	-1.1550881957387085
903	15.78487581513733	18.00044364003412	-3.549577805239622	-1.0366182069110068
904	15.681170968382595	17.941739297222448	-2.865056439125034	-0.801762488251868
905	15.672918566180996	17.82264646205945	-2.139564814914159	-0.44801283575807577
906	15.771904405672407	17.677008319093144	-1.4576537102785074	-0.025463568597955538
907	15.96894388459994	17.531508906379468	-0.8719936547414979	0.3842692626325625
908	16.229539806807416	17.399120245332746	-0.38648955799888735	0.7065601583604992
909	16.502121939484134	17.280968059824644	0.0328762919461032	0.903829049966431
910	16.735517371888704	17.177552646722013	0.42436422207640434	0.9840864274090885
911	16.897420087300375	17.099303465225354	0.7953065432114266	0.9881278237529934
912	16.982978141851493	17.06820950756389	1.107694411607485	0.9617558226933746
913	17.011029387619573	17.107443684404867	1.2934498391294755	0.9344700993041859
914	17.010304704095375	17.225350391792524	1.2919010530063972	0.9149123570511156
915	17.00725659289291	17.407875932180648	1.084432301057813	0.9044592028741163
916	17.019171109214746	17.62288313065156	0.7085060548615016	0.9164422191056467
917	17.054380788656495	17.83456488616182	0.24503609083295408	0.9808790250665751
918	17.112981974630053	18.017140867106416	-0.21262485884303922	1.129202413171664
919	17.18648199906587	18.158845090002195	-0.5902629232800924	1.3656218951463617
920	17.25747461587127	18.257158060080013	-0.8503872100906964	1.6516610464037464
921	17.305834011693083	18.310649306258643	-0.9940072648608109	1.9150225588103442
922	17.319507796609088	18.312693429807542	-1.0458031474023661	2.0825403142325376
923	17.304621639996647	18.252484963108156	-1.0337654441638362	2.1129964148119136
924	17.285674425582727	18.121584431915387	-0.972861701689687	2.010389409327674
925	17.292684316067295	17.922578833520056	-0.8591623476210218	1.8096041234079938
926	17.341723337219673	17.675902067549746	-0.6782673030715024	1.5494097787582108
927	17.421789258529213	17.417375823359954	-0.4231280804717238	1.2536396799097458
928	17.49664893945784	17.187903368494226	-0.10573813059590292	0.932386081495593
929	17.522825294148618	17.017470722043598	0.24531326247548338	0.6020781018432202
930	17.472838542851918	16.91434831382661	0.5983125820105306	0.3065924943678805
931	17.351735890963383	16.86350643194426	0.9313568345083867	0.12180344140246402
932	17.19744227020086	16.83683509245174	1.2343881305335809	0.13290648389381943
933	17.06613354290937	16.80832610353715	1.5006088803653075	0.3931434261754869
934	17.006835403249465	16.76559011078888	1.7193407642802083	0.8906531438771401
935	17.038779533198124	16.71141495491958	1.8782344959562252	1.5434676845784885
936	17.14106787041651	16.657035133758963	1.9742471717012737	2.2289202289300203
937	17.260367078698856	16.614101349944207	2.0227623293670076	2.8358864041943974
938	17.3354777782595	16.59299110219596	2.056425614130886	3.3069457266908024
939	17.32430908926445	16.6072328868037	2.1127546744213337	3.653053647030819
940	17.219691328600767	16.676670383189247	2.220496302652145	3.9347580677063405
941	17.04606450396124	16.82197396721012	2.3908471352728813	4.221436859253716
942	16.84214175535722	17.050902880762642	2.615726657110601	4.551634924189427
943	16.64411163153039	17.343993062891855	2.870237945906964	4.910758845200699
944	16.47984077469349	17.65371470821752	3.1193376031745768	5.234086591971396
945	16.372878657136617	17.917070622368666	3.326341384781989	5.433982836094707
946	16.34469457174871	18.077689509041864	3.465104728936253	5.441109331616034
947	16.407413662208725	18.105111159432035	3.5318208785559557	5.238769003797903
948	16.54974631214852	18.00524443295379	3.551229232495531	4.875718600934352
949	16.729809528654936	17.818350045676684	3.571677047402172	4.444307896480954
950	16.886600208108568	17.60587313227247	3.6441561045305773	4.040455842018886
951	16.96727740904668	17.429352619338253	3.7962713629152534	3.728713276797362
952	16.955223706060924	17.328469495941413	4.014274714966273	3.534013895768827
953	16.87858429656538	17.307989720810482	4.245551761540177	3.4583676152819898
954	16.793671134504187	17.340249381924565	4.423779048637872	3.500803976348737
955	16.753448449253924	17.38180252122465	4.500999009167039	3.6602568684065195
956	16.77756952038442	17.397244206899707	4.4674122594990076	3.917236207534117
957	16.843077620103326	17.37707151792163	4.3478927753221965	4.2187904796772715
958	16.895233594902628	17.341095772442202	4.182197899104283	4.486658038335111
959	16.872637767072227	17.32686382140716	4.001895542704415	4.650687443121516
960	16.73224431440024	17.368448354213378	3.8201586181768317	4.688551244055226
961	16.465499695892554	17.477062110668978	3.635649299054058	4.642549543341189
962	16.10181443578274	17.632242196980854	3.444316798373417	4.599891210765056
963	15.699031186330636	17.788410619365038	3.251083736767674	4.649634768355376
964	15.327645450949795	17.892891381100828	3.074328155228395	4.837734443457842
965	15.052803309466075	17.9064040930524	2.942071114363577	5.144150127368891
966	14.918731588799652	17.81515176979516	2.882384249190858	5.49156672372888
967	14.939463485030007	17.631333707121488	2.9129514664353096	5.779472724002578
968	15.095059139983425	17.384391066076013	3.032929933456182	5.925074570985574
969	15.335729576081217	17.10912560351495	3.2190568178810457	5.891179321061848
970	15.592025286715058	16.838598674695664	3.4295988728378473	5.692112189183968
971	15.792708658845148	16.600404814781033	3.6149393149357376	5.382533075768038
972	15.886344019692975	16.417401625442317	3.729492941648471	5.039914642538897
973	15.859788478970472	16.30709737822458	3.7427895758972065	4.748389677855527
974	15.745477218853047	16.27928684874516	3.642364330774739	4.582134437287842
975	15.60923696424955	16.331509370602653	3.4278392691096755	4.587526832997181
976	15.523679329829474	16.44696568413014	3.100520448684194	4.766656942563594
977	15.538164232244444	16.597845367809253	2.6608666127874496	5.073856978023554
978	15.664083317449954	16.753475992812078	2.119482535593371	5.431337356283004
979	15.877977055253996	16.890002168743138	1.5175671330652467	5.7562127592195695
980	16.136641347623055	16.99556110653133	0.9405354886355932	5.984366834857612
981	16.39249604164305	17.0697578305246	0.5056737495280903	6.082499155221003
982	16.59990268602343	17.120035256977918	0.3238453785427015	6.049978149189772
983	16.720074034909125	17.15978694603727	0.4547018380294605	5.917721474091416
984	16.72893773521746	17.206717104068765	0.8861622804125263	5.7457035643377345
985	16.62799169778363	17.278376101469057	1.54821938684234	5.612641029586282
986	16.450472462217565	17.381316742780502	2.347623981160554	5.5952121510567085
987	16.25296427138624	17.501408693228115	3.197890718147177	5.745268371111476
988	16.091948739655773	17.604157710433388	4.029754240554986	6.07414507896568
989	15.996114819845278	17.64993278212946	4.7897196825548	6.555095163923745
990	15.950336298417646	17.615006418387107	5.4414207911487	7.137395421021672
991	15.90340576780142	17.50582608706354	5.973755223483869	7.763208686964774
992	15.795023240705468	17.35664314742366	6.407933490194648	8.378065809650899
993	15.589830847031081	17.214732248363966	6.794166188419949	8.937900827202975
994	15.298871483131698	17.12070762455862	7.193655694837686	9.410541065188342
995	14.979830466906384	17.09499480790452	7.657381445051419	9.776372568828318
996	14.714369852867044	17.13452732422899	8.21010910448197	10.029784105980028
997	14.57655646868298	17.21651048763438	8.846157043820991	10.180501994186354
998	14.604712367794559	17.308607355818225	9.531590536605547	10.25346982145698
999	14.788821349523987	17.381192613464	10.213053235173106	10.284121675262574
1000	15.077306427831315	17.419118797983785	10.827204437757953	10.305468142898523
1001	15.398480089883334	17.427549425166998	11.313740829407225	10.334394049093989
1002	15.686707180109085	17.429389062188513	11.626375309267305	10.364503280053924
1003	15.901256448411194	17.454150926142574	11.741623916110349	10.369718623442377
1004	16.03135317678687	17.523368547269243	11.659319013293882	10.319180563660433
1005	16.08822084890368	17.63914010757922	11.394397024101567	10.196220749711518
1006	16.093264590193613	17.78117088215655	10.967338880022833	10.009153153697957
1007	16.069223860276363	17.914862208588893	10.406422934167916	9.791674822369572
1008	16.03761213949645	18.005342865953008	9.764008122475957	9.59224335274649
1009	16.018754987880214	18.029855339819918	9.132392605416292	9.455532574412624
1010	16.0317656998319	17.982747660810958	8.640109249588914	9.404134630726459
1011	16.090314561084654	17.872919790137892	8.416562390988929	9.428908428967308
1012	16.199346321152333	17.717141154812865	8.539272419585004	9.492893474457716
1013	16.353347300312524	17.533838711344174	8.99783583476937	9.55181350977084
1014	16.537508319933373	17.33890218735152	9.696701533809469	9.578714566689165
1015	16.730116120949965	17.143790003338935	10.496302104677374	9.57959853221719
1016	16.90514798681265	16.956630414220523	11.265525068690987	9.589446642768282
1017	17.03711995506928	16.78742255693699	11.916230698075934	9.64653361050797
1018	17.110063006139583	16.653579526777772	12.40702193236563	9.763003485295858
1019	17.12640168366724	16.581586285390607	12.72415297417448	9.910450047000085
1020	17.1098706132253	16.59748161234535	12.860212277970785	10.031347193411143
1021	17.098695199918005	16.711143108723235	12.807194116857676	10.070146170051778
1022	17.130150146816323	16.903483520929875	12.56726162830877	10.005262389195934
1023	17.226629893538256	17.128821493181476	12.16942606127429	9.863208270367725
1024	17.388687936358814	17.33307942494133	11.678080300959408	9.709806040552271
1025	17.596762304051445	17.47712198677738	11.186250063682792	9.622797156978743
1026	17.81833720790793	17.549851296914518	10.793354235673819	9.66089543223816
1027	18.0154060406091	17.56605724054183	10.580412864274319	9.839081351733512
1028	18.150277043342797	17.553396850439775	10.589480760565921	10.121142312786505
1029	18.192218425722963	17.537830864306546	10.815335274020276	10.433544372533747
1030	18.12564846793145	17.536206006022905	11.21006811019584	10.693516943352124
1031	17.95705243110491	17.555009849944778	11.697683082560529	10.843310744681084
1032	17.716511114712315	17.59185222419479	12.194233752498558	10.866774796552908
1033	17.450215420030222	17.63797605737814	12.628243978046925	10.790094704578516
1034	17.206161286746777	17.68247580169725	12.954478407744244	10.66437755480441
1035	17.019514540428467	17.71764522738572	13.156256795018583	10.543844952451211
1036	16.904810278557697	17.743797904174798	13.24068077657489	10.468744558280608
1037	16.856737291375474	17.77009419240858	13.231681065603276	10.45729042737505
1038	16.857602631609804	17.81040114179527	13.163541323930465	10.50533607773674
1039	16.886501995069477	17.877121108790995	13.077700938912326	10.592690664339717
1040	16.925877165320458	17.975470429380554	13.01646420694857	10.693895241654362
1041	16.96423479535346	18.101069052180062	13.015249946873258	10.788623550212705
1042	16.995399171475015	18.241065038903063	13.094439586764246	10.868524320790433
1043	17.015322121415537	18.37817706213795	13.255536365884982	10.93495494398034
1044	17.019777408588713	18.49338286417425	13.486107676900549	10.993895434938866
1045	17.003324805642436	18.567878973298413	13.767349799558106	11.052997965452125
1046	16.960630417336446	18.583893152676676	14.082116967611695	11.12278377814453
1047	16.88862445058775	18.52763927740462	14.41389603816064	11.219115369860882
1048	16.78659268535094	18.395015529491506	14.74114748958008	11.357434573299464
1049	16.6548213796175	18.197488195197067	15.031357891022871	11.541198952506688
1050	16.493484160258205	17.963350706736	15.243545474717083	11.7495710050637
1051	16.30544324851985	17.73223912316809	15.339774776961038	11.93893105574639
1052	16.103260124432012	17.543888919524996	15.303326105362848	12.059212039384557
1053	15.914310350638711	17.426047014862586	15.150136635858484	12.077277413785144
1054	15.778202646017196	17.387510311090562	14.929919759282102	11.992601192575377
1055	15.733558672438077	17.41736518088215	14.71087880932767	11.838319715284628
1056	15.800192854273055	17.490862777920558	14.55441042178638	11.66668937951882
1057	15.966720263934912	17.580100852465108	14.488624850146584	11.527785670819972
1058	16.19073167038349	17.662649051534352	14.494700020620225	11.447720410469119
1059	16.412460339561903	17.724585464660723	14.516143241540604	11.4189271860626
1060	16.57384738583561	17.75820463005487	14.490600129189529	11.4041633102941
1061	16.63627101180242	17.75936322333782	14.386686287141197	11.352295414358139
1062	16.591629854796963	17.727754005542927	14.223111323983204	11.217857986313504
1063	16.465987860125004	17.67009831093187	14.058056268774376	10.977818348037761
1064	16.311832383620885	17.60114605351282	13.9562592503027	10.639703627365925
1065	16.188398444757425	17.539746011223105	13.958524157998385	10.242344451923618
1066	16.1332836089388	17.5025125061568	14.067603183761062	9.845556568519255
1067	16.142204274174784	17.50001772175876	14.253716939940666	9.509964838475433
1068	16.172490499405647	17.53716430765626	14.468105862505787	9.271718968666619
1069	16.171215026666196	17.61494512881787	14.654434055415061	9.12393988873445
1070	16.111458927710643	17.730389182218218	14.760994363209353	9.019253229132865
1071	16.00965124786411	17.874298339740164	14.750792402289004	8.89540951949564
1072	15.913185119922744	18.029015703602692	14.61320970838202	8.711901907139001
1073	15.86839524704266	18.16947789996324	14.366172997372352	8.474430738683084
1074	15.893907296034804	18.268791060378373	14.046597527816466	8.234496588558532
1075	15.975525396742974	18.30540014673346	13.691346399049518	8.065393448993749
1076	16.08096007675897	18.269530028436826	13.321001649434344	8.029808944507398
1077	16.179512713249157	18.16527555752948	12.938030552573103	8.161102395031754
1078	16.252714271872925	18.008732128029155	12.545038184711228	8.461087286093724
1079	16.293022991381427	17.822506376395538	12.169117653061162	8.911086860461932
1080	16.299450733734965	17.630486681302315	11.876365875306824	9.477376770520571
1081	16.276009572628354	17.454733207219288	11.760229631346915	10.111706025256286
1082	16.232996890130146	17.312961221825326	11.90540314844138	10.747629377796482
1083	16.187334115717395	17.217010375362612	12.34471535631926	11.303808153197558
1084	16.157417131622157	17.169241945045805	13.032589807851428	11.69759573068103
1085	16.15591764967982	17.160583613539856	13.853111671421306	11.866555501067342
1086	16.185001389422446	17.17334817161924	14.65751469841181	11.790901113973284
1087	16.238072503968155	17.190795173301662	15.314744769427287	11.508667534786547
1088	16.30590468450243	17.207113030053947	15.74860626372524	11.115367978831681
1089	16.382074937138515	17.23086721145905	15.950184920824132	10.7457134926333
1090	16.464477287292326	17.277921573308042	15.964337963094895	10.536690653363967
1091	16.553295974941875	17.35760087473732	15.861319907024962	10.58447804379015
1092	16.646599808367306	17.46180235854526	15.70790741566352	10.911024062005843
1093	16.736238337149665	17.56566411667631	15.54987373456451	11.45855722685628
1094	16.805891454407117	17.639104196369015	15.409073365569867	12.117844942600962
1095	16.831107211138097	17.66112484007656	15.290304785505374	12.773441887599544
1096	16.78392856356374	17.628352855831444	15.191267798667674	13.340891649197458
1097	16.641641485952466	17.553402222879463	15.105873254437581	13.777908054726478
1098	16.3984220476357	17.456265458010918	15.022645346422735	14.075854126885364
1099	16.075878265920096	17.355078402958732	14.922401385721319	14.243321044695382
1100	15.72619221197736	17.262170951062654	14.783015164458703	14.302267340041901
1101	15.422675626030227	17.182747984261546	14.5933595471134	14.289111335944593
1102	15.238171096982592	17.115662639715563	14.368733180411303	14.25360665245925
1103	15.219945718662892	17.05250251576384	14.155674724399338	14.246230728577713
1104	15.372267963574853	16.97909356578527	14.021149802947162	14.29698564700315
1105	15.654584176969138	16.88076898954749	14.02850416201688	14.401036816700081
1106	15.99417999590001	16.752078705457425	14.21017619196636	14.51211240976242
1107	16.30690555565789	16.603902570576434	14.550605437509285	14.55741111820095
1108	16.5192068045921	16.461504485564358	14.988357494171488	14.465477426806471
1109	16.586639607348612	16.35373758531988	15.436252271955862	14.202483881833448
1110	16.50476952777982	16.300377582275786	15.810101242463787	13.797007427966301
1111	16.307974949496614	16.307551606497057	16.053747162937754	13.338182519283293
1112	16.055563910492104	16.370994770319587	16.148493607085967	12.941927353596634
1113	15.81142611505084	16.481796545237263	16.109685007375127	12.702843720078645
1114	15.626730686530527	16.626602653991082	15.97280798982223	12.659377559446279
1115	15.531240973909027	16.783800820662425	15.777961867056757	12.791335240957665
1116	15.5339877436641	16.924048870672856	15.55840129782939	13.044704896497024
1117	15.627162273856209	17.020441392614718	15.333801620774157	13.360483341883844
1118	15.78952167140937	17.062937973654133	15.11260533601166	13.690662661928263
1119	15.988644527199762	17.066471312723817	14.899877520704894	13.99890961075785
1120	16.185449438272904	17.064347962371965	14.705458407804558	14.257808768733497
1121	16.343996727488722	17.089419898314837	14.546410704754953	14.450657879735429
1122	16.44372800950177	17.155327277012056	14.43991949244346	14.57442086767457
1123	16.489398443302306	17.249357378169986	14.392626615624424	14.640449085448408
1124	16.510440776908474	17.341205740627775	14.394108470312837	14.670394249255137
1125	16.54802727561338	17.40122445241965	14.42089840125627	14.690457653281113
1126	16.634635662771004	17.415331039837522	14.44774429573073	14.727548016818314
1127	16.778308429053666	17.388412605424083	14.457495689489527	14.803852209764607
1128	16.959325611007593	17.336822807588835	14.444600359951254	14.929593334528292
1129	17.141660405374672	17.27701883796003	14.411754856571063	15.09493957031379
1130	17.290002291918857	17.220003509793624	14.367717848358811	15.26880351276602
1131	17.383947861494057	17.172513450945207	14.327487710922155	15.409506642858842
1132	17.421709291371474	17.14271786077739	14.312416391955237	15.481797324390026
1133	17.41356023327322	17.142760499740447	14.344459542797289	15.472589017800855
1134	17.370677907159042	17.18508170521006	14.434025766759554	15.394659797466453
1135	17.295763374451013	17.274795197002792	14.56915257405474	15.278894335169294
1136	17.18230483890227	17.403129444645735	14.713711254462277	15.158974793355744
1137	17.02305240150848	17.54767243803154	14.820016020532371	15.060971838209777
1138	16.820682894545833	17.679131772531864	14.847277245764106	15.00054753494119
1139	16.59460978244286	17.772085783276005	14.778052158263975	14.98404606750313
1140	16.37704538584505	17.814401143606098	14.623753698624988	15.010567279431013
1141	16.199808034478608	17.811112636146305	14.419473730015854	15.071799413518093
1142	16.078537799181277	17.782679945027983	14.212174221226565	15.15267198545012
1143	16.005208989579007	17.758082646675767	14.047019036544372	15.235494552765562
1144	15.95392756361105	17.765282717545233	13.955893581181815	15.307906956318526
